# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 %IGC 
0.185265540699	0.116564417178	62	93	1	0	0.75
0.186062018299	0.116564417178	62	94	1	0	0.752
0.186281751843	0.118609406953	63	94	1	0	0.749003984064
0.187687928915	0.118609406953	63	95	1	0	0.750988142292
0.18795204292	0.118609406953	63	96	1	0	0.752941176471
0.188306007487	0.118609406953	63	97	1	0	0.75486381323
0.188663858048	0.116564417178	63	98	1	0	0.756756756757
0.189142442761	0.116564417178	63	99	1	0	0.758620689655
0.190504857496	0.116564417178	63	100	1	0	0.760456273764
0.190585319387	0.116564417178	63	101	1	0	0.762264150943
0.192499402477	0.118609406953	64	101	1	0	0.759398496241
0.195344407258	0.120654396728	65	101	1	0	0.756554307116
0.195623929702	0.120654396728	65	102	1	0	0.758364312268
0.195949093353	0.118609406953	66	102	1	0	0.755555555556
0.196691430284	0.120654396728	67	102	1	0	0.752767527675
0.1973013598	0.118609406953	68	102	1	0	0.75
0.198727789095	0.118609406953	68	103	1	0	0.751824817518
0.201496197136	0.120654396728	69	103	1	0	0.749090909091
0.201559044544	0.120654396728	69	104	1	0	0.750902527076
0.202134365892	0.120654396728	69	105	1	0	0.752688172043
0.202201333612	0.118609406953	69	106	1	0	0.754448398577
0.203833799211	0.118609406953	69	107	1	0	0.756183745583
0.204809934043	0.118609406953	69	108	1	0	0.757894736842
0.20812968537	0.118609406953	69	109	1	0	0.759581881533
